symbol,adj growth,wacc,roa,dcf,current price,future price,growth,avg roc,niev,cash,net_margin
BOC,-240.61,0.0803,0.01,-1.0247871334241899e+28,28.76,0.0,-100.0,0.01,0.0,1.34,0.93
BOC,-240.61,0.0803,0.01,-1.0247871334241899e+28,28.76,0.0,-100.0,0.01,0.0,1.34,0.93
ACNT,1.12,0.0493,-0.0,2670459813.27,11.0,0.0,-100.0,-0.0,0.0,0.04,0.06
ZING,0.0,0.0154,-0.0,-513155341.91,10.08,0.0,-100.0,-0.0,0.0,41.63,0.0
ALOR,0.0,0.0245,-0.0,-280623745.02,10.21,0.0,-100.0,-0.0,0.0,20.19,0.0
WEL,0.0,0.0092,-0.0,-151966242.52,10.2322,0.0,-100.0,-0.0,0.0,12.2,0.0
WTMA,0.0,0.0335,-0.0,-104906820.66,10.06,0.0,-100.0,-0.0,0.0,8.55,0.0
BRD,0.0,0.001,-0.0,-2006873300.0,10.12,0.0,-100.0,-0.0,0.0,4.83,0.0
BRD,0.0,0.001,-0.0,-2006873300.0,10.12,0.0,-100.0,-0.0,0.0,4.83,0.0
AOGO,0.0,0.0125,-0.0,-116343961.0,9.99,0.0,-100.0,-0.0,0.0,4.07,0.0
TCOA,0.0,0.0063,-0.0,-194294785.54,9.96,0.0,-100.0,-0.0,0.0,4.06,0.0
BIOS,0.0,0.0014000000000000002,-0.0,-1456582087.04,10.1854,0.0,-100.0,-0.0,0.0,3.55,-inf
BIOS,0.0,0.0014000000000000002,-0.0,-1456582087.04,10.1854,0.0,-100.0,-0.0,0.0,3.55,-inf
BWAQ,0.0,0.0076,-0.0,-148840818.0,10.16,0.0,-100.0,-0.0,0.0,3.34,0.0
BWAQ,0.0,0.0076,-0.0,-148840818.0,10.16,0.0,-100.0,-0.0,0.0,3.34,0.0
APCA,0.0,0.0067,-0.0,-196173563.99,10.29,0.0,-100.0,-0.0,0.0,2.81,0.0
BRKH,0.0,0.0005,-0.0,178837321.0,10.19,0.0,-100.0,-0.0,0.0,2.2,0.0
BRKH,0.0,0.0005,-0.0,178837321.0,10.19,0.0,-100.0,-0.0,0.0,2.2,0.0
ATEK,0.0,0.0015,-0.0,-345185811.33,10.04,0.0,-100.0,-0.0,0.0,2.16,0.0
ATEK,0.0,0.0015,-0.0,-345185811.33,10.04,0.0,-100.0,-0.0,0.0,2.16,0.0
ADRT,0.0,0.016200000000000003,-0.0,-116173419.36,10.1198,0.0,-100.0,-0.0,0.0,1.98,0.0
VHNA,0.0,0.0051,-0.0,-240664264.65,10.22,0.0,-100.0,-0.0,0.0,1.84,0.0
TGAA,0.0,0.0060999999999999995,-0.0,-236535358.46,10.18,0.0,-100.0,-0.0,0.0,1.73,0.0
XPDB,0.0,0.0015,-0.0,-302148160.0,9.975,0.0,-100.0,-0.0,0.0,1.66,0.0
BLEU,0.0,0.0031,-0.0,-852100381.32,10.0,0.0,-100.0,-0.0,0.0,1.51,0.0
BLEU,0.0,0.0031,-0.0,-852100381.32,10.0,0.0,-100.0,-0.0,0.0,1.51,0.0
BPAC,0.0,0.0101,-0.0,-260358766.66,10.18,0.0,-100.0,-0.0,0.0,1.21,0.0
BPAC,0.0,0.0101,-0.0,-260358766.66,10.18,0.0,-100.0,-0.0,0.0,1.21,0.0
UTAA,0.0,0.0002,-0.0,-24372135869.0,10.1616,0.0,-100.0,-0.0,0.0,1.13,0.0
WAVC,0.0,0.004,0.0,0.0,9.97,0.0,-100.0,0.0,0.0,0.0,0.0
VQS,0.0,0.10880000000000001,0.0,0.0,0.243,0.0,-100.0,0.0,0.0,0.0,0.0
VLDR,0.0,0.08410000000000001,0.0,0.0,1.16,0.0,-100.0,0.0,0.0,0.0,0.0
VGFC,0.0,0.1118,0.0,0.0,0.0993,0.0,-100.0,0.0,0.0,0.0,0.0
VERB,0.0,0.1666,0.0,0.0,0.1566,0.0,-100.0,0.0,0.0,0.0,0.0
USPH,0.0,0.1058,0.0,0.0,90.91,0.0,-100.0,0.0,0.0,0.0,0.0
USEA,0.0,0.048,0.0,0.0,3.71,0.0,-100.0,0.0,0.0,0.0,0.0
UDR,0.0,0.0692,0.0,0.0,41.0,0.0,-100.0,0.0,0.0,0.0,0.0
TTI,0.0,0.1598,0.0,0.0,3.84,0.0,-100.0,0.0,0.0,0.0,0.0
TRUP,0.0,0.1267,0.0,0.0,54.12,0.0,-100.0,0.0,0.0,0.0,0.0
TRNO,0.0,0.0784,0.0,0.0,58.76,0.0,-100.0,0.0,0.0,0.0,0.0
TBLD,0.0,0.0007000000000000001,0.0,0.0,14.63,0.0,-100.0,0.0,0.0,0.0,0.0
CDIO,0.0,0.0364,0.0,0.0,2.12,0.0,-100.0,0.0,0.0,0.0,0.0
CDIO,0.0,0.0364,0.0,0.0,2.12,0.0,-100.0,0.0,0.0,0.0,0.0
BYN,0.0,0.001,0.0,0.0,10.13,0.0,-100.0,0.0,0.0,0.0,0.0
BYN,0.0,0.001,0.0,0.0,10.13,0.0,-100.0,0.0,0.0,0.0,0.0
BPMC,0.0,0.0483,0.0,0.0,48.93,0.0,-100.0,0.0,0.0,0.0,0.0
BPMC,0.0,0.0483,0.0,0.0,48.93,0.0,-100.0,0.0,0.0,0.0,0.0
BEKE,0.0,0.0545,0.0,0.0,17.61,0.0,-100.0,0.0,0.0,0.0,0.0
BEKE,0.0,0.0545,0.0,0.0,17.61,0.0,-100.0,0.0,0.0,0.0,0.0
BANX,0.0,0.0555,0.0,0.0,17.5903,0.0,-100.0,0.0,0.0,0.0,0.0
BANX,0.0,0.0555,0.0,0.0,17.5903,0.0,-100.0,0.0,0.0,0.0,0.0
AVGR,0.0,0.1011,0.0,0.0,1.25,0.0,-100.0,0.0,0.0,0.0,0.0
AVGR,0.0,0.1011,0.0,0.0,1.25,0.0,-100.0,0.0,0.0,0.0,0.0
AVEO,0.0,0.11320000000000001,0.0,0.0,14.92,0.0,-100.0,0.0,0.0,0.0,0.0
AVEO,0.0,0.11320000000000001,0.0,0.0,14.92,0.0,-100.0,0.0,0.0,0.0,0.0
ATRA,0.0,0.0579,0.0,0.0,4.76,0.0,-100.0,0.0,0.0,0.0,0.0
ATRA,0.0,0.0579,0.0,0.0,4.76,0.0,-100.0,0.0,0.0,0.0,0.0
ARLO,0.0,0.1396,0.0,0.0,3.75,0.0,-100.0,0.0,0.0,0.0,0.0
APRE,0.0,0.0755,0.0,0.0,0.4799,0.0,-100.0,0.0,0.0,0.0,0.0
ALSA,0.0,0.005600000000000001,-0.0,-179149297.14,10.21,0.0,-100.0,-0.0,0.0,0.0,0.0
AFAR,0.0,0.005,0.0,0.0,10.175,0.0,-100.0,0.0,0.0,0.0,0.0
ACAC,0.0,0.0083,0.0,0.0,10.105,0.0,-100.0,0.0,0.0,0.0,0.0
AACG,0.0,0.0726,0.0,0.0,1.63,0.0,-100.0,0.0,0.0,0.0,0.0
TLF,-0.25,0.0642,-0.0,179191284.59,4.78,0.0,-100.0,-0.0,0.0,0.83,0.02
ADEA,47.04,0.0816,-0.01,-5.682089279407357e+21,10.82,0.0,-100.0,-0.01,0.0,1.06,-0.06
AHRN,0.0,0.0124,-0.01,-341473717.19,10.18,0.0,-100.0,-0.01,0.0,2.52,0.0
BHM,0.0,0.026099999999999998,-0.0,474890375.48,24.79,0.0,-100.0,-0.01,0.0,1.62,0.0
BHM,0.0,0.026099999999999998,-0.0,474890375.48,24.79,0.0,-100.0,-0.01,0.0,1.62,0.0
AORT,-2.77,0.098,-0.01,-737275111.85,13.53,0.0,-100.0,-0.01,0.0,1.22,-0.05
WDS,-3.35,0.1001,-0.01,-174632107372.55,23.96,0.0,-100.0,-0.01,0.0,1.15,0.28
BACK,0.42,0.0401,-0.32,,0.3373,0.0,-100.0,-0.05,0.0,1.44,-0.73
BACK,0.42,0.0401,-0.32,,0.3373,0.0,-100.0,-0.05,0.0,1.44,-0.73
AFRI,0.0,0.0345,-0.02,-1990566275.36,11.47,0.0,-100.0,-0.06,0.0,0.07,0.0
TMQ,-1.71,0.11900000000000001,-0.05,-80933872.05,0.6071,0.0,-100.0,-0.06,0.0,6.12,-inf
ASTI,-1.5,0.16510000000000002,-0.92,-104030906.08,3.2,-0.0,-100.0,-0.1,-0.0,1.95,-9.87
ASTI,-1.5,0.16510000000000002,-0.92,-104030906.08,3.2,-0.0,-100.0,-0.1,-0.0,1.95,-9.87
ARIZ,0.0,0.006999999999999999,-0.02,-125490.0,9.99,-0.01,-100.0,-0.12,-0.0,0.6,0.0
ACAB,0.0,0.0163,-0.01,-338165.0,10.11,0.0,-100.0,-0.13,0.0,0.0,0.0
APA,-20.25,0.2007,-0.13,-9.2940433979815e+18,47.11,0.0,-100.0,-0.14,0.0,0.14,0.12
ASCA,0.0,0.0092,-0.01,-254107.0,10.18,0.0,-100.0,-0.15,0.0,0.0,0.0
ALR,0.36,0.08199999999999999,-0.08,-812427572.35,0.7752,0.0,-100.0,-0.17,0.0,0.48,-0.17
WEST,-0.56,0.0629,-0.14,-2299956679.18,13.52,0.0,-100.0,-0.18,0.0,0.11,-0.03
SZZL,0.0,0.0049,-0.05,-400036181.76,10.25,0.0,-100.0,-0.23,0.0,2.58,0.0
ASCB,0.0,0.0016,-0.04,-117875.0,10.11,0.0,-100.0,-0.25,0.0,0.0,0.0
AQU,0.0,0.0254,-0.02,-640162.87,10.01,0.0,-100.0,-0.26,0.0,0.07,0.0
BGXX,0.0,0.0159,-0.27,-248971271.9,0.5889,0.0,-100.0,-0.28,0.0,7.64,0.0
BGXX,0.0,0.0159,-0.27,-248971271.9,0.5889,0.0,-100.0,-0.28,0.0,7.64,0.0
ZTEK,0.0,0.1013,-0.33,-248533336.19,1.9121,0.0,-100.0,-0.35,0.0,11.57,0.0
VZLA,0.0,0.1934,-0.34,-453431719.45,1.17,0.0,-100.0,-0.35,0.0,3.0,0.0
THCH,0.0,0.0167,-0.25,-71024771744.65,3.54,0.0,-100.0,-0.36,0.0,0.69,0.0
YOSH,0.0,0.006500000000000001,-0.16,-225001457.77,1.56,0.0,-100.0,-0.4,0.0,0.3,0.0
BLTE,0.46,0.016200000000000003,-0.38,-982801742.34,33.32,0.0,-100.0,-0.41,0.0,10.61,-inf
BLTE,0.46,0.016200000000000003,-0.38,-982801742.34,33.32,0.0,-100.0,-0.41,0.0,10.61,-inf
UPXI,1.1,0.027000000000000003,-0.21,-663554198.88,4.32,0.0,-100.0,-0.47,0.0,0.71,-0.05
AUST,-0.56,0.020099999999999996,-0.49,-108876174.67,1.01,0.0,-100.0,-0.5,0.0,18.01,-inf
AUST,-0.56,0.020099999999999996,-0.49,-108876174.67,1.01,0.0,-100.0,-0.5,0.0,18.01,-inf
ACLX,0.66,0.0274,-0.5,-5305463807.02,20.24,0.0,-100.0,-0.55,0.0,2.08,-inf
TCBP,0.46,0.0342,-1.01,-413590460.32,4.84,0.0,-100.0,-0.55,0.0,0.08,-6.86
VOXR,0.0,0.0182,-0.36,-960025916.8,2.52,0.0,-100.0,-0.65,0.0,2.63,0.0
WLDS,0.0,0.08960000000000001,-1.53,-57353909.09,0.6211,0.0,-100.0,-0.74,0.0,2.0,0.0
BRCC,-3.62,0.049400000000000006,-0.05,5393661352.82,6.37,0.0,-100.0,-0.82,0.0,0.31,-0.06
BRCC,-3.62,0.049400000000000006,-0.05,5393661352.82,6.37,0.0,-100.0,-0.82,0.0,0.31,-0.06
WNNR,0.0,0.0073,-0.02,-2956247.59,10.2,0.0,-100.0,-0.84,0.0,0.0,0.0
TCRT,0.2,0.014499999999999999,-0.75,-9097944987.07,0.68,0.0,-100.0,-0.87,0.0,4.74,-197.87
APGN,0.13,0.0955,-0.56,-581825520.35,1.42,0.0,-100.0,-0.89,0.0,1.38,-inf
BWV,0.0,0.0196,-0.53,-212476013.69,1.3,0.0,-100.0,-0.95,0.0,1.18,0.0
BWV,0.0,0.0196,-0.53,-212476013.69,1.3,0.0,-100.0,-0.95,0.0,1.18,0.0
ALLG,2.14,0.022400000000000003,-0.73,-1244709729307.31,3.2,0.0,-100.0,-0.96,0.0,0.43,-3.7
TOVX,0.05,0.08289999999999999,-0.68,,0.72,0.0,-100.0,-0.96,0.0,18.94,-inf
AKLI,0.55,0.037000000000000005,-0.83,-3414397788.72,1.56,0.0,-100.0,-0.99,0.0,9.56,-114.03
YOTA,0.0,0.0034000000000000002,-0.05,-282369.0,9.955,0.0,-100.0,-1.07,0.0,0.69,0.0
AREN,0.4,0.0644,-0.46,-1551505491.61,14.0,0.0,-100.0,-1.1,0.0,0.08,-0.48
VNRX,0.11,0.1157,-0.88,-367762408.03,2.24,0.0,-100.0,-1.1,0.0,3.16,-297.82
THRD,0.88,0.0358,-0.87,-2026176687.12,20.99,0.0,-100.0,-1.15,0.0,22.56,-inf
XPON,0.0,0.0536,-0.5,-1174005384.67,1.2854,0.0,-100.0,-1.21,0.0,0.49,0.0
WAVS,0.0,0.025,-0.05,-674417.0,10.08,0.0,-100.0,-1.25,0.0,0.01,0.0
XWEL,0.4,0.13949999999999999,-0.7,93591083.47,0.5,0.0,-100.0,-1.34,0.0,5.32,0.05
AZ,0.0,0.0942,-1.03,-235184873.3,1.51,0.0,-100.0,-1.37,0.0,3.57,0.0
AZ,0.0,0.0942,-1.03,-235184873.3,1.51,0.0,-100.0,-1.37,0.0,3.57,0.0
ALPS,0.0,0.0239,-0.37,-3483013669.49,5.58,0.0,-100.0,-1.45,0.0,0.08,0.0
VIGL,-0.16,0.0408,-1.34,-1989715945.63,12.75,0.0,-100.0,-1.46,0.0,9.25,-inf
BCAN,0.0,0.039599999999999996,-0.27,-38465747.81,4.595,0.0,-100.0,-1.51,0.0,11.64,0.0
BCAN,0.0,0.039599999999999996,-0.27,-38465747.81,4.595,0.0,-100.0,-1.51,0.0,11.64,0.0
ATER,0.82,0.165,-0.62,-4757907048.83,1.2,0.0,-100.0,-1.57,0.0,0.36,-0.95
ATER,0.82,0.165,-0.62,-4757907048.83,1.2,0.0,-100.0,-1.57,0.0,0.36,-0.95
ATAK,0.0,0.0079,-0.06,-357229.67,10.17,0.0,-100.0,-1.59,0.0,0.18,0.0
ATAK,0.0,0.0079,-0.06,-357229.67,10.17,0.0,-100.0,-1.59,0.0,0.18,0.0
AMPX,0.22,0.0078000000000000005,-0.82,-2233609144.71,10.31,0.0,-100.0,-1.71,0.0,2.76,-3.57
VMCA,0.0,0.0085,-0.05,-620392.0,10.29,0.0,-100.0,-1.98,0.0,0.29,0.0
ACAX,0.0,0.0039000000000000003,-0.44,-115000.0,9.92,0.0,-100.0,-3.0,0.0,0.43,0.0
VANI,0.25,0.0143,-2.06,-1639895273.7,1.38,0.0,-100.0,-3.43,0.0,1.04,-inf
ANTX,-0.0,0.031200000000000002,-3.16,-1340200373.08,9.64,0.0,-100.0,-3.78,0.0,3.56,-inf
BTOG,0.0,0.0472,-0.25,,0.2544,0.0,-100.0,-5.21,0.0,0.06,0.0
BTOG,0.0,0.07,-0.25,,0.2544,0.0,-100.0,-5.21,0.0,0.06,0.0
AXAC,0.0,0.0146,-0.16,-608068.0,10.25,0.0,-100.0,-6.11,0.0,0.0,0.0
AXAC,0.0,0.0146,-0.16,-608068.0,10.25,0.0,-100.0,-6.11,0.0,0.0,0.0
BRAC,0.0,0.0137,-0.1,-305878.91,10.05,0.0,-100.0,-6.15,0.0,0.01,0.0
BRAC,0.0,0.0137,-0.1,-305878.91,10.05,0.0,-100.0,-6.15,0.0,0.01,0.0
BRSH,0.0,0.0086,-3.79,-215933733.3,1.0311,0.0,-100.0,-23.1,0.0,0.0,0.0
BRSH,0.0,0.0086,-3.79,-215933733.3,1.0311,0.0,-100.0,-23.1,0.0,0.0,0.0
AIB,0.0,0.009300000000000001,-0.14,-3187427.44,10.17,0.0,-100.0,-27.02,0.0,0.14,0.0
BIOR,0.16,0.052000000000000005,-1.52,-88705547032.89,0.2547,0.0,-100.0,-29.37,0.0,1.43,-198.41
BIOR,0.16,0.052000000000000005,-1.52,-88705547032.89,0.2547,0.0,-100.0,-29.37,0.0,1.43,-198.41
ZIMV,0.89,0.0233,,,9.21,0.0,-100.0,,0.0,0.54,-0.09
TPG,0.68,0.0229,,227829971384.73,32.47,0.0,-100.0,,0.0,4.06,1.43
AKAN,0.0,0.054900000000000004,,-1538861853.57,0.2305,0.0,-100.0,,0.0,0.42,0.0
ZFOX,0.0,0.0355,,-1181319197.18,4.35,0.0,-100.0,,0.0,0.22,0.0
BBUC,0.0,0.0151,,-31115536423.84,20.93,0.0,-100.0,,0.0,0.16,0.0
BBUC,0.0,0.0151,,-31115536423.84,20.93,0.0,-100.0,,0.0,0.16,0.0
ALVO,-0.2,0.0341,,-15566943257.47,6.36,0.0,-100.0,,0.0,0.16,-2.56
V,-0.22,0.0915,,,217.66,0.0,-100.0,,0.0,,
BLCO,-2.85,0.0006,,2258980465882.23,15.48,0.0,-100.0,,0.0,0.16,0.05
BLCO,-2.85,0.0006,,2258980465882.23,15.48,0.0,-100.0,,0.0,0.16,0.05
VECO,-1.3,0.1014,-0.13,92230792.98,19.74,1.83,-91.0,-0.16,0.03,0.63,0.04
TRUE,-0.66,0.1017,-0.03,13299180.69,2.78,0.14,-95.0,-0.04,-0.14,7.79,-0.17
WHD,0.03,0.165,0.08,-49204062.98,54.69,-0.83,-102.0,0.09,0.02,3.26,0.11
TTWO,0.08,0.0867,0.08,224482566.79,108.76,1.95,-98.0,0.13,0.03,0.82,0.12
APPS,-0.16,0.172,0.06,-413573350.05,18.82,-4.28,-123.0,0.1,0.02,0.33,0.05
WING,0.2,0.1364,0.14,-277731778.78,163.02,-9.31,-106.0,0.17,0.01,1.22,0.15
ATRC,-0.23,0.1223,-0.03,-472365679.46,45.56,-10.28,-123.0,-0.03,0.02,0.77,0.18
ATRC,-0.23,0.1223,-0.03,-472365679.46,45.56,-10.28,-123.0,-0.03,0.02,0.77,0.18
ADTN,-0.88,0.11349999999999999,-0.03,-255915788.42,20.87,-5.26,-125.0,-0.04,-0.01,0.36,-0.02
TMUS,0.02,0.0525,0.03,531296340794.38,152.41,425.36,179.0,0.03,0.02,0.28,0.04
AACI,0.0,0.0353,-0.0,-183283055.6,9.99,-8.85,-189.0,-0.0,-0.0,3.15,0.0
USB,0.07,0.0596,0.01,563289534017.07,45.64,379.88,732.0,0.06,0.12,0.06,0.34
VITL,0.31,0.0209,0.05,-71833212.45,14.67,-1.78,-112.00000000000001,0.08,0.0,0.82,0.01
AGEN,-0.11,0.1728,-0.69,-635378655.93,2.97,-2.47,-183.0,-1.95,-0.03,1.86,-0.08
ARTE,0.0,0.036699999999999997,0.0,-255241223.19,10.02,-12.68,-227.0,0.0,0.0,2.4,0.0
ULBI,-0.41,0.09140000000000001,0.07,-3600042.14,4.01,-0.22,-105.0,0.08,-0.0,0.44,-0.0
TRT,-1.6,0.09699999999999999,0.03,-914343.13,5.2,-0.23,-104.0,0.04,0.12,0.65,0.05
TRC,-1.74,0.0647,0.01,-76257469.11,19.74,-2.89,-114.99999999999999,0.01,0.01,2.32,0.1
TS,-1.06,0.114,0.04,-4124835031.25,33.93,-6.99,-121.0,0.04,0.05,0.2,0.17
BELFB,-0.66,0.10060000000000001,0.03,-401980475.29,36.2,-39.18,-208.0,0.03,0.05,0.55,0.05
BELFB,-0.66,0.10060000000000001,0.03,-401980475.29,36.2,-39.18,-208.0,0.03,0.05,0.55,0.05
TDG,-0.07,0.0947,0.05,-3194859327.81,621.82,-57.83,-109.00000000000001,0.06,0.02,2.88,0.14
TGB,-0.58,0.102,-0.02,5495914.42,1.45,0.02,-99.0,-0.02,0.09,2.29,0.08
ZUO,0.09,0.13419999999999999,-0.21,-176716066.29,8.07,-1.51,-119.0,-0.37,-0.1,0.52,-0.29
WTI,-0.73,0.1242,0.09,-11920517.49,6.49,-0.08,-101.0,0.12,-0.04,0.76,-0.08
BRFH,-0.27,0.011000000000000001,-0.8,-369417812.84,1.2,-2.2,-283.0,-1.25,-0.01,3.7,-0.19
VAC,-0.59,0.1003,-0.0,-458066262.1,150.75,-10.75,-107.0,-0.0,0.01,0.38,0.02
TRIP,-0.82,0.1033,-0.02,-436210239.06,20.31,-3.48,-117.0,-0.02,-0.05,2.03,-0.16
BRFH,-0.27,0.011000000000000001,-0.8,-369417812.84,1.2,-2.2,-283.0,-1.25,-0.01,3.7,-0.19
ASPN,0.14,0.159,-0.23,-382242277.5,12.95,-11.56,-189.0,-0.29,-0.09,2.09,-0.3
ASPN,0.14,0.159,-0.23,-382242277.5,12.95,-11.56,-189.0,-0.29,-0.09,2.09,-0.3
BYRN,0.48,0.1303,-0.67,-101369577.75,8.87,-4.29,-148.0,8.11,-0.02,6.88,-0.08
BYRN,0.48,0.1303,-0.67,-101369577.75,8.87,-4.29,-148.0,8.11,-0.02,6.88,-0.08
BLK,0.08,0.1036,0.03,-23122577132.79,712.98,-152.21,-121.0,0.03,0.05,0.74,0.3
BLK,0.08,0.1036,0.03,-23122577132.79,712.98,-152.21,-121.0,0.03,0.05,0.74,0.3
TDW,-0.03,0.1222,-0.11,-321578283.74,32.38,-7.79,-124.0,-0.13,-0.1,0.94,-0.35
BRAG,0.0,0.1165,-0.27,-19784473.68,3.85,-0.99,-126.0,-0.41,-0.1,1.04,0.0
BRAG,0.0,0.1165,-0.27,-19784473.68,3.85,-0.99,-126.0,-0.41,-0.1,1.04,0.0
ATXG,0.0,1.8169,-0.13,-12627900.37,1.7773,-0.48,-127.0,0.08,0.0,0.13,0.0
ATXG,0.0,1.8169,-0.13,-12627900.37,1.7773,-0.48,-127.0,0.08,0.0,0.13,0.0
UUUU,-0.18,0.1561,-0.12,-327261698.7,6.77,-2.09,-131.0,-0.13,0.0,18.4,0.48
TACT,-2.92,0.142,-0.01,-22972374.15,6.14,-2.34,-138.0,-0.01,-0.07,1.99,-0.11
TMDX,0.18,0.1338,-0.35,-497772792.67,64.29,-17.93,-128.0,-0.44,-0.02,1.1,-1.46
UNF,-0.1,0.0907,0.06,-1064627353.15,194.65,-69.92,-136.0,0.07,0.03,1.54,0.05
CDNA,-0.01,0.0935,-0.15,-897982760.65,13.22,-17.01,-229.0,-0.18,-0.04,4.51,-0.1
CDNA,-0.01,0.0935,-0.15,-897982760.65,13.22,-17.01,-229.0,-0.18,-0.04,4.51,-0.1
AEZS,-0.44,0.11900000000000001,-0.09,-158166954.65,3.96,-1.3,-133.0,-0.12,-0.02,8.41,-1.59
CDXS,0.22,0.11109999999999999,-0.1,-581027053.74,5.67,-8.96,-258.0,-0.12,-0.05,3.5,-0.2
CDXS,0.22,0.11109999999999999,-0.1,-581027053.74,5.67,-8.96,-258.0,-0.12,-0.05,3.5,-0.2
WIX,0.44,0.0898,-0.07,-1496942805.07,89.44,-26.28,-129.0,-0.11,-0.02,0.58,-0.09
BTRS,0.58,0.0944,-0.15,-847401952.77,9.47,-5.36,-157.0,-0.23,-0.04,2.11,-0.47
BTRS,0.58,0.0944,-0.15,-847401952.77,9.47,-5.36,-157.0,-0.23,-0.04,2.11,-0.47
ACBA,0.0,0.07,-1.06,-106432933.0,10.59,-17.58,-266.0,-5.17,-0.02,0.6,0.0
WWW,-0.88,0.0815,0.03,349866669.45,11.14,4.25,-62.0,0.04,0.07,0.21,0.03
UFCS,-2.41,0.047,0.0,-1569137059.74,29.16,-62.56,-315.0,-0.01,0.11,0.12,0.08
ANIP,-0.99,0.073,-0.01,-377934086.96,38.83,-22.69,-158.0,-0.01,-0.07,1.15,-0.2
AIMD,0.4,0.12689999999999999,-2.31,-58634509.88,0.76,-0.41,-154.0,2.4,-0.04,0.06,-6.54
AMAO,0.0,0.016200000000000003,0.02,-301356553.35,10.0,-22.35,-324.0,0.02,0.02,2.96,0.0
BELFA,-0.66,0.09179999999999999,0.03,-422797094.69,34.0,-197.12,-680.0,0.03,0.06,0.55,0.05
BELFA,-0.66,0.09179999999999999,0.03,-422797094.69,34.0,-197.12,-680.0,0.03,0.06,0.55,0.05
ANGO,-1.05,0.07690000000000001,-0.08,-576795457.25,12.2,-14.92,-222.00000000000003,-0.09,-0.06,0.39,-0.08
AXNX,0.36,0.08869999999999999,-0.21,-1567448362.07,70.34,-33.86,-148.0,-0.23,-0.02,8.22,-0.44
AXNX,0.36,0.08869999999999999,-0.21,-1567448362.07,70.34,-33.86,-148.0,-0.23,-0.02,8.22,-0.44
VIST,0.17,0.16920000000000002,-0.02,-387078628.19,13.65,-4.38,-132.0,-0.03,0.04,0.81,0.08
ADAP,0.13,0.1524,-0.43,-303543005.81,2.06,-1.94,-194.0,-0.5,-0.49,2.4,-25.71
VMI,0.18,0.0866,0.05,-3144485887.22,347.06,-148.16,-143.0,0.06,0.03,0.23,0.06
UEC,-0.33,0.18710000000000002,-0.1,-442371486.11,3.73,-1.66,-145.0,-0.1,0.01,3.83,0.23
YEXT,0.09,0.0931,-0.2,-231581957.95,6.28,-1.79,-129.0,-0.45,-0.11,0.9,-0.24
AFL,0.11,0.0892,0.02,12547816425.57,72.34,18.97,-74.0,0.03,0.09,0.37,0.2
UPLD,0.77,0.0626,-0.05,1493881664.67,7.42,48.94,560.0,-0.05,-0.26,1.21,-0.19
SYPR,-0.12,0.0793,-0.01,-9394859.48,2.24,-0.43,-119.0,-0.03,0.06,0.34,0.03
BEEM,0.15,0.1413,-0.49,-87097416.03,19.7,-9.73,-149.0,0.14,-0.04,7.43,-0.73
BEEM,0.15,0.1413,-0.49,-87097416.03,19.7,-9.73,-149.0,0.14,-0.04,7.43,-0.73
WTM,-1.03,0.062,0.04,-75100000.0,1338.51,-24.89,-102.0,0.05,-0.07,0.11,-0.29
VC,-0.92,0.11779999999999999,0.03,-1903840706.91,149.79,-68.0,-145.0,0.04,0.01,0.53,0.01
UPTD,0.0,0.0203,-0.01,-78274383.43,10.14,-13.38,-231.99999999999997,-0.01,-0.0,6.55,0.0
BB,0.58,0.0931,-0.1,-1805039248.09,5.2,-3.15,-161.0,-0.12,0.0,0.95,0.02
BB,0.58,0.0931,-0.1,-1805039248.09,5.2,-3.15,-161.0,-0.12,0.0,0.95,0.02
VCYT,0.55,0.12890000000000001,-0.09,-987056074.65,29.14,-13.89,-148.0,-0.1,-0.04,2.7,-0.34
VRNS,0.49,0.08439999999999999,-0.16,-1115484890.37,21.84,-10.39,-148.0,-0.27,-0.05,3.8,-0.3
BEAM,0.46,0.0216,-0.47,-12809017166.18,46.82,-187.99,-501.99999999999994,-0.57,-0.12,2.62,-7.15
BEAM,0.46,0.0216,-0.47,-12809017166.18,46.82,-187.99,-501.99999999999994,-0.57,-0.12,2.62,-7.15
TRP,-0.08,0.011000000000000001,0.04,105795008430.23,43.22,107.84,150.0,0.04,0.05,0.05,0.15
UPWK,0.37,0.1076,-0.05,-755636196.2,12.38,-5.89,-148.0,-0.07,-0.04,0.8,-0.11
BE,-0.07,0.16440000000000002,-0.15,-2589586062.24,21.98,-17.53,-180.0,-0.22,-0.04,1.16,-0.17
BE,-0.07,0.16440000000000002,-0.15,-2589586062.24,21.98,-17.53,-180.0,-0.22,-0.04,1.16,-0.17
WCC,0.68,0.1101,0.03,-3471872778.69,127.89,-68.87,-154.0,0.05,0.07,0.07,0.03
ASYS,-0.23,0.096,-0.04,-236093148.8,9.22,-16.5,-279.0,-0.04,0.01,2.17,0.02
ASYS,-0.23,0.096,-0.04,-236093148.8,9.22,-16.5,-279.0,-0.04,0.01,2.17,0.02
W,-0.43,0.1217,-0.15,-1664148753.99,42.1,-21.34,-151.0,-0.35,-0.03,0.77,-0.01
WRN,0.13,0.16269999999999998,-0.04,-147157646.64,1.71,-0.97,-157.0,-0.04,-0.01,9.71,-inf
APPN,0.3,0.1413,-0.15,-1068980654.29,38.02,-26.94,-171.0,-0.27,-0.03,0.47,-0.24
BNIX,0.0,0.0,0.03,-101642126.0,10.1227,-10.79,-206.99999999999997,0.03,0.02,1.81,0.0
